inventory_id,source_path,line,anchor,rule_text,extraction_basis,decision_kind,language,domain,backend_expected,detector_expected,fixture_expected,test_expected,failure_criterion,source_hash
ARS-RULE-03091,ai-ressources/design/quality/ui-rules.md,203,#truncation,Text that exceeds its container must be handled deliberately — never hidden without indication.,normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03092,ai-ressources/design/quality/ui-rules.md,211,#truncation,"Use for: table cells, list item titles, sidebar labels, card titles",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03093,ai-ressources/design/quality/ui-rules.md,212,#truncation,**Always add tooltip on hover** showing the full text (mandatory — truncated text without tooltip is inaccessible),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03094,ai-ressources/design/quality/ui-rules.md,221,#truncation,"Use for: card descriptions (2-3 lines), preview text, notification messages",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03096,ai-ressources/design/quality/ui-rules.md,225,#truncation,"Never truncate essential identifiers (IDs, emails, dates) — these must always be fully visible or expandable",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03097,ai-ressources/design/quality/ui-rules.md,226,#truncation,"Truncation is always a deliberate design choice, never an accident (as per existing Text rules)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03104,ai-ressources/design/quality/ui-rules.md,238,#dividers,Height: 1px — never thicker unless it's a named section divider,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03121,ai-ressources/design/systems/apple-hig.md,28,#safe-areas,**Always respect safe areas** — never place interactive content behind insets,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03122,ai-ressources/design/systems/apple-hig.md,29,#safe-areas,Dynamic Island: avoid placing content that competes with the island's live activities,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03123,ai-ressources/design/systems/apple-hig.md,30,#safe-areas,"Use `safeAreaInset` in SwiftUI, `safeAreaLayoutGuide` in UIKit",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03157,ai-ressources/design/systems/apple-hig.md,79,#typography-sf-pro-dynamic-type,Always use `UIFont.preferredFont(forTextStyle:)` or SwiftUI `.font(.body)` — never hardcoded sizes,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03167,ai-ressources/design/systems/apple-hig.md,96,#semantic-colors,**Always use semantic colors** — never hardcode hex values for standard UI,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03170,ai-ressources/design/systems/apple-hig.md,102,#sf-symbols,"Use symbol rendering modes: monochrome, hierarchical, palette, multicolor",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03172,ai-ressources/design/systems/apple-hig.md,104,#sf-symbols,"Prefer SF Symbols over custom icons for standard actions (share, edit, delete, search)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
ARS-RULE-03173,ai-ressources/design/systems/apple-hig.md,105,#sf-symbols,Symbol weight should match the accompanying text weight,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ba8785751f21595efbcaf99dd1e1235664571b435ae5ca7031051d5c12756f9a
